SubmissionId,LeadId,SubChannelId,SubChannelName,MarketingUnitId,MUName,TrackId,CampaignName,ClientRelationshipId,CountAgainstCap
13489840,16907212,15,Paid Search,52,Generic,E8595F06-9BF6-4EE5-B8D7-31645A3ADCBE,ppc_google_ec_generic_generic_new_mpe,23,1
13489843,16907214,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,5345,1
13489844,16907215,15,Paid Search,28,Head Terms,0C22F183-2722-4EC4-A837-B569230A9638,ppc_google_el_headterm_MPE,8714,1
13489845,16907218,15,Paid Search,24,Degree,C3A08FC0-214F-420D-AFBC-8C5753F04301,ppc_google_ec_degree_cna_new_CM_mpe,5345,1
13489848,16907222,15,Paid Search,169,General New Kaplan Allow,4B43882A-CAB1-4C34-A5CC-D979CC7301F9,ppc_google_ec_generic_general_new_certificate_mpe,2,1
13489856,16907229,15,Paid Search,24,Degree,8F58D38E-0C57-4646-B51F-B05D0F1F68FE,ppc_google_ec_degree_police_loantest_eta_mpe,8195,1
13489878,16907255,15,Paid Search,28,Head Terms,61FC0C2A-33E6-439A-9B7F-1C4119B6936A,ppc_google_ec_generic_ht2011_main_mpe_s4,8657,1
13489880,16907257,12,Online Partners,20,Job Board,32197DCF-18D3-4014-9B78-8271071BCF6C,Quin Online Partners,5345,1
13489883,16907265,5,Traditional Display,222,MediaAlpha,B8D12110-2F77-4AEB-8C71-929CA0295F2E,display_ec_mediaalpha_USA_TY_liberal_mpe,8195,1
13489889,16907271,20,Clicks,168,Clicks,0E9CA843-2F38-4D8C-A053-74BED855AA8D,post.degree.today_CDN,8680,1
13489917,16907295,5,Traditional Display,225,Quinst Premier,58137491-D15D-4D0A-AA04-1091C071EA53,display_ec_quinst_business_tier1_mpe,8568,1
13489923,16907305,15,Paid Search,44,FinancialAidV2,5EE0751C-1843-480E-AADB-35334AA47A42,ppc_google_ec_momgrants_mpe,23,1
13489926,16907306,12,Online Partners,20,Job Board,32197DCF-18D3-4014-9B78-8271071BCF6C,Quin Online Partners,5876,1
13489928,16907313,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,91,1
13489935,16907319,15,Paid Search,44,FinancialAidV2,105A3AD7-A575-4B01-B47C-004417A44AAF,ppc_google_ec_newfinaid_federal_mpe_sm_RLSA,23,1
13489970,16907361,15,Paid Search,24,Degree,502B0567-A045-4622-B1C4-8359B9066EA5,ppc_google_el_cnasearch_mpe,8712,1
13489979,16907367,12,Online Partners,20,Job Board,32197DCF-18D3-4014-9B78-8271071BCF6C,Quin Online Partners,82,1
13489978,16907368,15,Paid Search,24,Degree,C0FFAB20-4305-48B4-8DE3-2D037FFAA165,ppc_google_ec_degree_police_loantest,8712,1
13489991,16907377,15,Paid Search,24,Degree,F4E91727-74AD-48CB-9C14-EFF9CE42B6BF,ppc_google_ec_degree_cna_new_loan_mpe_test,22,1
13489992,16907379,12,Online Partners,20,Job Board,722C635C-04E9-4B85-AE03-1BB98945747E,ClassesUSACAMPUS,82,1
13490011,16907399,20,Clicks,168,Clicks,FCB18EE0-188F-46C2-99DC-52EB88ECFF67,post.degree.today_CUSA,8680,1
13490034,16907419,15,Paid Search,24,Degree,5EEED8CA-5074-4002-9318-775A56021794,ppc_google_ec_degree_computer_science,8593,1
13490035,16907422,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,91,1
13490036,16907423,15,Paid Search,166,FinancialAid Premier,486F085E-6CF4-4014-9E1C-767229FB12DF,ppc_google_ec_newfinaid_loan,23,1
13490037,16907425,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,8195,1
13490041,16907429,12,Online Partners,20,Job Board,148CDA62-B1A5-46C8-AA3A-E4739C704897,Brightfire Online,23,1
13490044,16907430,5,Traditional Display,222,MediaAlpha,B8E07E56-C1C7-46EA-AB95-0B001A57AF67,display_emd_mediaalpha_DMS_NM_it_mpe,23,1
13490054,16907440,15,Paid Search,28,Head Terms,155ABC8C-42F0-4C7A-B970-B470DC74A840,ppc_google_ec_generic_ht2011_clickads_mpe,8657,1
13490059,16907450,15,Paid Search,165,Degree Premier,C683A59C-AC57-4290-B873-55B92FCAD3D1,ppc_google_ec_degree_socialwork_sitelink_mpe,8657,1
13490059,16907453,15,Paid Search,165,Degree Premier,C683A59C-AC57-4290-B873-55B92FCAD3D1,ppc_google_ec_degree_socialwork_sitelink_mpe,91,1
13490069,16907461,7,GDN,63,Targeted Campus,D163A890-3D85-4DA5-B2BF-0B46C1592B1F,ppcd_gdn_ec_grants_campusonly_xverify_mpe,23,1
13490070,16907463,12,Online Partners,20,Job Board,5D01F0F8-36B0-46DB-8756-0919A31948CB,DMS Online,82,1
13490136,16907515,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,8568,1
13490141,16907520,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,8568,1
13490131,16907527,15,Paid Search,24,Degree,78A61FF9-ACCA-472A-9539-6E958BABF237,ppc_google_microsite_bno_lvn_mpe,5876,0
13490163,16907540,15,Paid Search,44,FinancialAidV2,F523CC54-32EC-4569-B07F-13EB882F6EA2,ppc_google_ec_newfinaid_finaidtest_sitelink_mpe,23,1
13490164,16907542,15,Paid Search,24,Degree,58468742-D861-4E89-B09C-98FAD73DB000,ppc_google_ec_degree_vocational_new,8655,1
13490164,16907544,15,Paid Search,24,Degree,58468742-D861-4E89-B09C-98FAD73DB000,ppc_google_ec_degree_vocational_new,8568,1
13490191,16907572,12,Online Partners,110,Best Online Universities,EFE21D11-3855-4B2B-9893-2A4C79C646BB,NursingAssistantGuides.com Directory - Jimmy Atkinson,155,0
13490192,16907573,5,Traditional Display,74,Campus Explorer,97821C21-7DD0-44C0-9A8E-1865EC64882B,display_bano_campusexplorer_cna_mpe,23,1
13490194,16907575,15,Paid Search,47,Religion,00C15642-E876-4026-B134-74E102457539,ppc_google_ce_degree_notexclusive_mpe,237,1
13490199,16907582,15,Paid Search,24,Degree,C0FFAB20-4305-48B4-8DE3-2D037FFAA165,ppc_google_ec_degree_police_loantest,23,1
13490208,16907591,15,Paid Search,166,FinancialAid Premier,3A087174-A835-4B36-811F-E82963F3D203,ppc_google_ec_newfinaid_grants_mpe,23,1
13490209,16907593,12,Online Partners,110,Best Online Universities,FCD7374A-2FEB-4D03-83C7-3DD10F4B5F49,logisticsdegree.elearners.com directory,8625,0
13490213,16907598,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,2,1
13490214,16907600,12,Online Partners,20,Job Board,148CDA62-B1A5-46C8-AA3A-E4739C704897,Brightfire Online,23,1
13490215,16907601,12,Online Partners,126,Jobcase H&P,62ED5806-45CC-4A84-B16C-0F0609029442,Jobcase Campus API,5186,1
13490219,16907605,15,Paid Search,24,Degree,F87A5657-2561-47B7-A615-D0CD84C77A81,ppc_msn_ec_health-services_medical-assist,8409,1
13490218,16907608,5,Traditional Display,206,QuinSt Tier 1,3AC05510-DE51-428D-8690-4D14517D5DF8,display_ec_quinst_General_CA_tier4_mpe,8712,1
13490230,16907626,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,8655,1
13490239,16907635,15,Paid Search,44,FinancialAidV2,117793E1-A601-47FF-ACDF-DA59F1F81A2E,ppc_google_ec_newfinaid_loan_mpe,22,1
13490245,16907640,5,Traditional Display,78,Future Ads Premier,67B369E2-1193-439B-AC9B-E40709C3273F,display_el_futureads_display_textlink_subject_education,2,1
13490251,16907642,15,Paid Search,28,Head Terms,30CE4EFF-DF1F-43AE-8D0E-581D8AC7F3B0,ppc_google_ec_generic_ht2011_mpe_noclicksads_oct2016,8714,1
13490245,16907643,5,Traditional Display,78,Future Ads Premier,67B369E2-1193-439B-AC9B-E40709C3273F,display_el_futureads_display_textlink_subject_education,91,1
13490245,16907644,5,Traditional Display,78,Future Ads Premier,67B369E2-1193-439B-AC9B-E40709C3273F,display_el_futureads_display_textlink_subject_education,8714,1
13490257,16907645,20,Clicks,168,Clicks,2EB5AEF0-FB7E-4620-9C48-9CA0E9CBC050,post.degree.today_DMS,8680,1
13490260,16907646,15,Paid Search,45,GradSchools,F6CB763F-40E9-47FA-9B9C-BE166D294ABA,ppc_google_gs_masters_leadscore_off_10.5.15,71,1
13490260,16907647,15,Paid Search,45,GradSchools,F6CB763F-40E9-47FA-9B9C-BE166D294ABA,ppc_google_gs_masters_leadscore_off_10.5.15,235,1
13490260,16907648,15,Paid Search,45,GradSchools,F6CB763F-40E9-47FA-9B9C-BE166D294ABA,ppc_google_gs_masters_leadscore_off_10.5.15,8649,1
13490261,16907649,15,Paid Search,44,FinancialAidV2,117793E1-A601-47FF-ACDF-DA59F1F81A2E,ppc_google_ec_newfinaid_loan_mpe,23,1
13490255,16907651,15,Paid Search,169,General New Kaplan Allow,4B43882A-CAB1-4C34-A5CC-D979CC7301F9,ppc_google_ec_generic_general_new_certificate_mpe,8657,1
13490261,16907653,15,Paid Search,44,FinancialAidV2,117793E1-A601-47FF-ACDF-DA59F1F81A2E,ppc_google_ec_newfinaid_loan_mpe,91,1
13490267,16907656,15,Paid Search,166,FinancialAid Premier,3A087174-A835-4B36-811F-E82963F3D203,ppc_google_ec_newfinaid_grants_mpe,23,1
13490270,16907662,5,Traditional Display,74,Campus Explorer,D3CBD8FD-1A3C-4BC3-8E16-B4197225D5C2,display_el_campusexplorer_nursing_inventorycheck_mpe,23,1
13490023,16907409,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,8568,1
13490022,16907408,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,91,1
13490022,16907407,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,2,1
13490021,16907406,20,Clicks,168,Clicks,2EB5AEF0-FB7E-4620-9C48-9CA0E9CBC050,post.degree.today_DMS,8680,1
13490019,16907405,20,Clicks,168,Clicks,0E9CA843-2F38-4D8C-A053-74BED855AA8D,post.degree.today_CDN,8680,1
13490009,16907404,15,Paid Search,166,FinancialAid Premier,22C49138-C0DB-447E-8990-D757C11CFAD8,ppc_google_ec_newfinaid_federal_sitelink_mpe,8657,1
13490013,16907403,15,Paid Search,24,Degree,350E5E16-CC46-4528-8FE4-39FBD1F945A6,ppc_google_ec_degree_cna_new_loan_mpe,8409,1
13490012,16907402,15,Paid Search,45,GradSchools,6855C7F1-6777-4A0C-AA8E-A509191A06AA,ppc_google_gs_graduate_userselect_test_mpe,2,1
13490012,16907401,15,Paid Search,45,GradSchools,6855C7F1-6777-4A0C-AA8E-A509191A06AA,ppc_google_gs_graduate_userselect_test_mpe,23,1
13490012,16907400,15,Paid Search,45,GradSchools,6855C7F1-6777-4A0C-AA8E-A509191A06AA,ppc_google_gs_graduate_userselect_test_mpe,8679,1
13490008,16907397,5,Traditional Display,222,MediaAlpha,201A8427-82DC-4B85-9DFF-5BBC6F4B572E,display_ec_mediaalpha_USA_TY_crimj_mpe,23,1
13490008,16907396,5,Traditional Display,222,MediaAlpha,201A8427-82DC-4B85-9DFF-5BBC6F4B572E,display_ec_mediaalpha_USA_TY_crimj_mpe,8714,1
13490006,16907395,15,Paid Search,217,Exclusive Prime,49DC1BCD-0563-425B-A91F-FE84589968DE,ppc_google_microsite_FTC_exclusiveprime_PurdueGlobal_xverify,8657,1
13490005,16907394,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,8409,1
13490004,16907393,15,Paid Search,44,FinancialAidV2,9ACCDD77-6F27-4903-B125-26C22A2CD3BE,ppc_google_ec_newfinaid_grants,5079,1
13490003,16907392,12,Online Partners,20,Job Board,5D01F0F8-36B0-46DB-8756-0919A31948CB,DMS Online,8558,1
13489976,16907391,7,GDN,7,Degree,076EA483-F639-4B5B-A0FF-A54C176AFC31,ppcd_gdn_ec_education_txt_mpe,144,1
13489976,16907390,7,GDN,7,Degree,076EA483-F639-4B5B-A0FF-A54C176AFC31,ppcd_gdn_ec_education_txt_mpe,8712,1
13490000,16907389,12,Online Partners,20,Job Board,5D01F0F8-36B0-46DB-8756-0919A31948CB,DMS Online,5876,1
13489998,16907388,12,Online Partners,20,Job Board,5D01F0F8-36B0-46DB-8756-0919A31948CB,DMS Online,5876,1
13489997,16907387,15,Paid Search,28,Head Terms,155ABC8C-42F0-4C7A-B970-B470DC74A840,ppc_google_ec_generic_ht2011_clickads_mpe,8714,1
13489997,16907386,15,Paid Search,28,Head Terms,155ABC8C-42F0-4C7A-B970-B470DC74A840,ppc_google_ec_generic_ht2011_clickads_mpe,8712,1
13489997,16907385,15,Paid Search,28,Head Terms,155ABC8C-42F0-4C7A-B970-B470DC74A840,ppc_google_ec_generic_ht2011_clickads_mpe,8657,1
13489997,16907384,15,Paid Search,28,Head Terms,155ABC8C-42F0-4C7A-B970-B470DC74A840,ppc_google_ec_generic_ht2011_clickads_mpe,22,1
13489995,16907382,15,Paid Search,28,Head Terms,BC19E9DE-88E0-4489-8E71-ABB88A3473F1,ppc_google_ec_generic_ht2011_clickads,5876,1
13489994,16907381,15,Paid Search,217,Exclusive Prime,8E2B8BAE-7790-4162-B408-27F5A0F8E4E1,ppc_google_microsite_FTC_exclusiveprime_snhu,132,1
13489993,16907380,7,GDN,63,Targeted Campus,C4D199A8-8899-4DF9-BB14-48B7618FFDA3,ppcd_gdn_ec_grants_campusonly_mpe,82,1
13489991,16907376,15,Paid Search,24,Degree,F4E91727-74AD-48CB-9C14-EFF9CE42B6BF,ppc_google_ec_degree_cna_new_loan_mpe_test,8097,1
13489990,16907375,12,Online Partners,20,Job Board,5D01F0F8-36B0-46DB-8756-0919A31948CB,DMS Online,82,1
13489987,16907374,12,Online Partners,20,Job Board,4906CC9E-4CC0-49B7-92B7-D281F233232A,Tier 3,23,1
13489977,16907372,20,Clicks,211,Clicks Partners,46178860-AC5C-4174-AF88-32FB656BA352,Renuant_generalcampaign,144,1
13489983,16907371,12,Online Partners,20,Job Board,32197DCF-18D3-4014-9B78-8271071BCF6C,Quin Online Partners,5876,1
13489981,16907370,12,Online Partners,20,Job Board,32197DCF-18D3-4014-9B78-8271071BCF6C,Quin Online Partners,8097,1
13489976,16907365,7,GDN,7,Degree,076EA483-F639-4B5B-A0FF-A54C176AFC31,ppcd_gdn_ec_education_txt_mpe,23,1
13489976,16907364,7,GDN,7,Degree,076EA483-F639-4B5B-A0FF-A54C176AFC31,ppcd_gdn_ec_education_txt_mpe,8195,1
13489972,16907363,15,Paid Search,24,Degree,268686C0-3701-48F1-A466-4F0255F20F4E,ppc_google_ec_degree_csi_new_mpe,8657,1
13489971,16907359,5,Traditional Display,222,MediaAlpha,2A499D47-F168-4937-AF15-C3759147AECC,display_ec_mediaalpha_DMS_NM_crimj_mpe,22,1
13489971,16907358,5,Traditional Display,222,MediaAlpha,2A499D47-F168-4937-AF15-C3759147AECC,display_ec_mediaalpha_DMS_NM_crimj_mpe,8714,1
13489967,16907355,9,DRTV & Video Ads,39,DRTV & Video Ads,1DB1CD60-FFB3-4940-BEEF-7F0C280ADE71,DRTV sm3 7.23.18 WSM 11.6.18,2,1
13489967,16907354,9,DRTV & Video Ads,39,DRTV & Video Ads,1DB1CD60-FFB3-4940-BEEF-7F0C280ADE71,DRTV sm3 7.23.18 WSM 11.6.18,8657,1
13489963,16907353,15,Paid Search,44,FinancialAidV2,52ED9317-B71F-41E2-95C2-2DBC17446886,ppc_google_ec_newfinaid_federal_RLSA,8409,1
13489959,16907352,5,Traditional Display,222,MediaAlpha,B7382EC6-7ED2-42A6-8F91-21CEFA538DE6,display_ftc_mediaalpha_USA_TY_medbilling_mpe,8712,1
13489959,16907351,5,Traditional Display,222,MediaAlpha,B7382EC6-7ED2-42A6-8F91-21CEFA538DE6,display_ftc_mediaalpha_USA_TY_medbilling_mpe,8195,1
13489961,16907350,15,Paid Search,24,Degree,D1451C9C-14B7-49DE-A222-6061D38F4AD9,ppc_google_ec_degree_cna_sitelinkcna,82,1
13489941,16907334,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,5876,1
13489939,16907333,12,Online Partners,126,Jobcase H&P,ACC8EE78-9521-4806-B5F0-6F8D377A1939,Link out,8593,1
13489935,16907332,15,Paid Search,44,FinancialAidV2,105A3AD7-A575-4B01-B47C-004417A44AAF,ppc_google_ec_newfinaid_federal_mpe_sm_RLSA,8657,1
13489935,16907331,15,Paid Search,44,FinancialAidV2,105A3AD7-A575-4B01-B47C-004417A44AAF,ppc_google_ec_newfinaid_federal_mpe_sm_RLSA,91,1
13489936,16907330,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,33,1
13489938,16907329,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,8195,1
13489937,16907328,15,Paid Search,28,Head Terms,155ABC8C-42F0-4C7A-B970-B470DC74A840,ppc_google_ec_generic_ht2011_clickads_mpe,91,1
13489937,16907327,15,Paid Search,28,Head Terms,155ABC8C-42F0-4C7A-B970-B470DC74A840,ppc_google_ec_generic_ht2011_clickads_mpe,8657,1
13489937,16907326,15,Paid Search,28,Head Terms,155ABC8C-42F0-4C7A-B970-B470DC74A840,ppc_google_ec_generic_ht2011_clickads_mpe,8714,1
13489937,16907325,15,Paid Search,28,Head Terms,155ABC8C-42F0-4C7A-B970-B470DC74A840,ppc_google_ec_generic_ht2011_clickads_mpe,23,1
13489936,16907324,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,8712,1
13489936,16907323,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,8657,1
13489936,16907322,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,8714,1
13489936,16907321,15,Paid Search,28,Head Terms,FCCB8784-4B51-49F5-B0DC-68CD641556FA,ppc_google_ec_generic_ht2011_short_citizen_question,23,1
13489934,16907318,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,8195,1
13489931,16907317,15,Paid Search,217,Exclusive Prime,49DC1BCD-0563-425B-A91F-FE84589968DE,ppc_google_microsite_FTC_exclusiveprime_PurdueGlobal_xverify,8657,1
13489930,16907316,15,Paid Search,22,Branded,843F203E-2EEB-495C-B048-5C8E5822C151,ppc_google_ec_branded_newad_resp_mpe,91,1
13489930,16907315,15,Paid Search,22,Branded,843F203E-2EEB-495C-B048-5C8E5822C151,ppc_google_ec_branded_newad_resp_mpe,23,1
13489928,16907314,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,8655,1
13489929,16907311,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,23,1
13489925,16907310,15,Paid Search,24,Degree,AB448737-E987-49A0-B0CA-6486C8ACA1BD,ppc_google_microsite_bno_lpn_mpe_test,91,1
13489927,16907309,15,Paid Search,28,Head Terms,C665917F-32A9-4444-B5A9-8AC66F5D6E79,ppc_google_ec_generic_ht2011_noclicksads_oct2016,8657,0
13489927,16907308,15,Paid Search,28,Head Terms,C665917F-32A9-4444-B5A9-8AC66F5D6E79,ppc_google_ec_generic_ht2011_noclicksads_oct2016,8714,0
13489927,16907307,15,Paid Search,28,Head Terms,C665917F-32A9-4444-B5A9-8AC66F5D6E79,ppc_google_ec_generic_ht2011_noclicksads_oct2016,23,0
13489922,16907303,15,Paid Search,24,Degree,F4E91727-74AD-48CB-9C14-EFF9CE42B6BF,ppc_google_ec_degree_cna_new_loan_mpe_test,23,1
13489922,16907302,15,Paid Search,24,Degree,F4E91727-74AD-48CB-9C14-EFF9CE42B6BF,ppc_google_ec_degree_cna_new_loan_mpe_test,2,1
13489921,16907301,12,Online Partners,19,Host And Post,3BA87002-2536-4265-8A5A-7376CB6CC7D3,Agree_Media_CECO,22,1
13489917,16907300,5,Traditional Display,225,Quinst Premier,58137491-D15D-4D0A-AA04-1091C071EA53,display_ec_quinst_business_tier1_mpe,8714,1
13489916,16907299,15,Paid Search,24,Degree,F4E91727-74AD-48CB-9C14-EFF9CE42B6BF,ppc_google_ec_degree_cna_new_loan_mpe_test,8712,1
13489920,16907298,15,Paid Search,24,Degree,78A61FF9-ACCA-472A-9539-6E958BABF237,ppc_google_microsite_bno_lvn_mpe,8568,1
13489920,16907297,15,Paid Search,24,Degree,78A61FF9-ACCA-472A-9539-6E958BABF237,ppc_google_microsite_bno_lvn_mpe,22,1
13489918,16907296,5,Traditional Display,74,Campus Explorer,5891F0C4-2979-4E38-B27F-388C76E0A6B4,display_ec_campusexplorer_medical_mpe,23,1
13489917,16907293,5,Traditional Display,225,Quinst Premier,58137491-D15D-4D0A-AA04-1091C071EA53,display_ec_quinst_business_tier1_mpe,2,1
13489917,16907292,5,Traditional Display,225,Quinst Premier,58137491-D15D-4D0A-AA04-1091C071EA53,display_ec_quinst_business_tier1_mpe,8679,1
13489908,16907290,20,Clicks,168,Clicks,2EB5AEF0-FB7E-4620-9C48-9CA0E9CBC050,post.degree.today_DMS,8680,1
13489902,16907288,5,Traditional Display,74,Campus Explorer,5891F0C4-2979-4E38-B27F-388C76E0A6B4,display_ec_campusexplorer_medical_mpe,8712,1
13489902,16907287,5,Traditional Display,74,Campus Explorer,5891F0C4-2979-4E38-B27F-388C76E0A6B4,display_ec_campusexplorer_medical_mpe,8657,1
13489905,16907286,5,Traditional Display,74,Campus Explorer,5632106E-2E6A-408F-AFC6-365DA40864F0,display_el_campusexplorer_it_mpe,8195,1
13489904,16907285,15,Paid Search,166,FinancialAid Premier,3A087174-A835-4B36-811F-E82963F3D203,ppc_google_ec_newfinaid_grants_mpe,8409,1
13489903,16907284,15,Paid Search,28,Head Terms,F891CF6A-941A-4CEE-A54E-78A529E6181F,ppc_google_ec_generic_domain_mpe,8657,1
13489902,16907283,5,Traditional Display,74,Campus Explorer,5891F0C4-2979-4E38-B27F-388C76E0A6B4,display_ec_campusexplorer_medical_mpe,23,1
13489902,16907282,5,Traditional Display,74,Campus Explorer,5891F0C4-2979-4E38-B27F-388C76E0A6B4,display_ec_campusexplorer_medical_mpe,2,1
13489901,16907281,15,Paid Search,24,Degree,F4E91727-74AD-48CB-9C14-EFF9CE42B6BF,ppc_google_ec_degree_cna_new_loan_mpe_test,8409,1
13489900,16907280,15,Paid Search,165,Degree Premier,08E97284-23D8-46D6-A602-FBDD0C0CCC2A,ppc_google_el_social_work_search_mpe,8649,1
13489897,16907278,12,Online Partners,20,Job Board,32197DCF-18D3-4014-9B78-8271071BCF6C,Quin Online Partners,5345,1
13489896,16907277,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,8195,1
13489894,16907276,15,Paid Search,45,GradSchools,C3416683-2BBF-43A1-B0B2-8C61DBE04C76,ppc_google_gs_masters_MPE,71,1
13489893,16907275,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,8195,1
13489891,16907274,15,Paid Search,47,Religion,77EDB5EF-D80D-4B52-9B68-81C6C6139BE6,ppc_google_ce_ministry_notexclusive_mpe,8679,1
13489891,16907273,15,Paid Search,47,Religion,77EDB5EF-D80D-4B52-9B68-81C6C6139BE6,ppc_google_ce_ministry_notexclusive_mpe,8714,1
13489891,16907272,15,Paid Search,47,Religion,77EDB5EF-D80D-4B52-9B68-81C6C6139BE6,ppc_google_ce_ministry_notexclusive_mpe,2,1
13489888,16907269,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,23,1
13489888,16907268,15,Paid Search,166,FinancialAid Premier,9001F420-AA91-4345-B0F1-C316F0D43733,ppc_google_ec_newfinaid_fafsa_mpe,5345,1
13489887,16907267,12,Online Partners,20,Job Board,5D01F0F8-36B0-46DB-8756-0919A31948CB,DMS Online,5345,1
13489885,16907266,15,Paid Search,166,FinancialAid Premier,3A087174-A835-4B36-811F-E82963F3D203,ppc_google_ec_newfinaid_grants_mpe,8649,1
13489883,16907263,5,Traditional Display,222,MediaAlpha,B8D12110-2F77-4AEB-8C71-929CA0295F2E,display_ec_mediaalpha_USA_TY_liberal_mpe,8714,1
13489883,16907262,5,Traditional Display,222,MediaAlpha,B8D12110-2F77-4AEB-8C71-929CA0295F2E,display_ec_mediaalpha_USA_TY_liberal_mpe,5345,1
13489882,16907261,5,Traditional Display,225,Quinst Premier,1BEB55BD-32F8-4DA5-BB9B-31F7836F998A,display_ec_quinst_General_CA_tier1_mpe,8409,1
13489878,16907254,15,Paid Search,28,Head Terms,61FC0C2A-33E6-439A-9B7F-1C4119B6936A,ppc_google_ec_generic_ht2011_main_mpe_s4,8714,1
13489878,16907253,15,Paid Search,28,Head Terms,61FC0C2A-33E6-439A-9B7F-1C4119B6936A,ppc_google_ec_generic_ht2011_main_mpe_s4,23,1
13489877,16907252,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,8195,1
13489876,16907251,5,Traditional Display,74,Campus Explorer,DA93387D-E605-4F1A-841A-B7BFF75C1802,display_el_campusexplorer_medical_mpe,8714,1
13489876,16907250,5,Traditional Display,74,Campus Explorer,DA93387D-E605-4F1A-841A-B7BFF75C1802,display_el_campusexplorer_medical_mpe,5345,1
13489876,16907249,5,Traditional Display,74,Campus Explorer,DA93387D-E605-4F1A-841A-B7BFF75C1802,display_el_campusexplorer_medical_mpe,5876,1
13489875,16907248,12,Online Partners,20,Job Board,5D01F0F8-36B0-46DB-8756-0919A31948CB,DMS Online,5345,1
13489873,16907247,12,Online Partners,20,Job Board,8BA39A23-4D72-420D-B870-7A7ACCEA4399,ClassesUSAOnlineCampaign,8195,1
13489870,16907245,12,Online Partners,20,Job Board,32197DCF-18D3-4014-9B78-8271071BCF6C,Quin Online Partners,5345,1
13489868,16907243,12,Online Partners,20,Job Board,32197DCF-18D3-4014-9B78-8271071BCF6C,Quin Online Partners,5347,1
13489867,16907242,15,Paid Search,169,General New Kaplan Allow,C26743B6-DF9D-4AEF-817A-0878CEDD64DF,ppc_google_el_generic_newpixel_mpe,2,1
13489867,16907241,15,Paid Search,169,General New Kaplan Allow,C26743B6-DF9D-4AEF-817A-0878CEDD64DF,ppc_google_el_generic_newpixel_mpe,71,1
13489867,16907240,15,Paid Search,169,General New Kaplan Allow,C26743B6-DF9D-4AEF-817A-0878CEDD64DF,ppc_google_el_generic_newpixel_mpe,7993,1
13489866,16907239,15,Paid Search,166,FinancialAid Premier,AD06CFC7-C51C-4BDA-A44D-54394A407F4C,ppc_msn_ec_grants_momgrants,5345,1
